data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,mediamovelcaso,mediamovelobito,crescimentoobito,crescimentocasos
2020-11-15,5863093.0,14134,165798,140,22670.571428571428,408.85714285714283,-0.07213486788782633,6.0
2020-11-16,5876464.0,13371,166014,216,23018.428571428572,411.5,-0.05199934178048376,6.0
2020-11-17,5911758.0,35294,166699,685,24693.5,443.07142857142856,0.09613005831418972,6.0
2020-11-18,5945849.0,34091,167455,756,25416.0,453.5,0.11327371558828693,6.0
2020-11-19,5981767.0,35918,168061,606,26389.14285714286,451.7857142857143,0.08379026730637427,6.0
2020-11-20,6020164.0,38397,168613,552,27601.214285714286,469.64285714285717,0.18106700197592956,6.0
2020-11-21,6052786.0,32622,168989,376,28516.071428571428,480.0,0.2523294819232203,6.0
2020-11-22,6071401.0,18615,169183,194,29091.85714285714,484.7142857142857,0.28937868136044076,6.0
2020-11-23,6087608.0,16207,169485,302,29469.714285714286,489.7857142857143,0.3108392276811316,6.0
2020-11-24,6118708.0,31100,170115,630,29904.571428571428,520.4285714285714,0.4921155027646939,6.0
2020-11-25,6166606.0,47898,170769,654,29873.64285714286,528.2857142857143,0.5041692088671955,6.0
2020-11-26,6204220.0,37614,171460,691,30188.428571428572,512.7857142857143,0.35146837349397597,6.0
2020-11-27,6238350.0,34130,171974,514,30549.85714285714,516.9285714285714,0.3758555133079848,6.0
2020-11-28,6290272.0,51922,172561,587,31522.35714285714,493.07142857142856,0.19553169379979207,6.0
2020-11-29,6314740.0,24468,172833,272,32260.5,502.5,0.22903563941299798,6.0
2020-11-30,6335878.0,21138,173120,287,32815.28571428572,507.57142857142856,0.23346641208123586,6.0
2020-12-01,6386787.0,50909,173817,697,33930.642857142855,508.42857142857144,0.1475092697082058,6.0
2020-12-02,6436650.0,49863,174515,698,35057.21428571428,504.2857142857143,0.11198613954953535,6.0
2020-12-03,6487084.0,50434,175270,755,36094.07142857143,514.9285714285714,0.13976284584980242,6.0
2020-12-04,6533968.0,46884,175964,694,36700.28571428572,525.0714285714286,0.11802281368821284,6.0
2020-12-05,6577177.0,43209,176628,664,37456.5,545.6428571428571,0.1367559523809523,6.0
2020-12-06,6603540.0,26363,176941,313,38009.92857142857,554.1428571428571,0.14323607427055696,6.0
2020-12-07,6623911.0,20371,177317,376,38307.357142857145,559.4285714285714,0.142190462301298,6.0
2020-12-08,6674999.0,51088,178159,842,39735.07142857143,574.5714285714286,0.10403513587702437,6.0
2020-12-09,6728452.0,53453,178995,836,40131.857142857145,587.5714285714286,0.11222282314764724,6.0
2020-12-10,6781799.0,53347,179765,770,41255.642857142855,593.2142857142857,0.15684635743139694,6.0
2020-12-11,6836227.0,54428,180437,672,42705.5,604.5,0.16940721293353597,6.0
2020-12-12,6880127.0,43900,181123,686,42132.5,611.5714285714286,0.24033029117774882,6.0
2020-12-13,6901952.0,21825,181402,279,41943.71428571428,612.0714285714286,0.21805259417199713,6.0
2020-12-14,6927145.0,25193,181835,433,42233.357142857145,622.5,0.22642837039121871,6.0
2020-12-15,6970034.0,42889,182799,964,41660.5,641.5714285714286,0.2618713121663388,6.0
2020-12-16,7040608.0,70574,183735,936,43139.857142857145,658.5714285714286,0.3059490084985836,6.0
2020-12-17,7110434.0,69826,184827,1092,44525.0,682.6428571428571,0.3257039811346926,6.0
2020-12-18,7162978.0,52544,185650,823,44929.28571428572,691.8571428571429,0.3176438579785064,6.0
2020-12-19,7213155.0,50177,186356,706,45427.0,694.8571428571429,0.27346511323471673,6.0
2020-12-20,7238600.0,25445,186764,408,45361.42857142857,701.6428571428571,0.26617684970353184,6.0
2020-12-21,7263619.0,25019,187291,527,45693.42857142857,712.4285714285714,0.27349336057201223,6.0
2020-12-22,7318821.0,55202,188259,968,45987.28571428572,721.4285714285714,0.25559423172550977,6.0
2020-12-23,7365517.0,46696,189220,961,45504.642857142855,730.3571428571429,0.24300996839290065,6.0
2020-12-24,7425593.0,60076,190006,786,45985.28571428572,731.5,0.23311258278145705,6.0
2020-12-25,7448560.0,22967,190488,482,43738.07142857143,717.9285714285714,0.18764031667257478,6.0
2020-12-26,7465806.0,17246,190795,307,41834.21428571428,690.8571428571429,0.12964260686755438,6.0
2020-12-27,7484285.0,18479,191139,344,41595.21428571428,695.5,0.13630528649784107,6.0
2020-12-28,7504833.0,20548,191570,431,41263.42857142857,695.3571428571429,0.11703958691910504,6.0
2020-12-29,7563551.0,58718,192681,1111,42394.07142857143,705.8571428571429,0.10020040080160328,6.0
2020-12-30,7619200.0,55649,193875,1194,41328.0,724.2857142857143,0.09978308026030379,6.0
2020-12-31,7675973.0,56773,194949,1074,40395.642857142855,723.0,0.05911897038819718,6.0
2021-01-01,7700578.0,24605,195411,462,38400.0,697.2142857142857,0.007743134420813428,6.0
2021-01-02,7716405.0,15827,195725,314,35946.42857142857,669.2142857142857,-0.036903782894736954,6.0
2021-01-03,7733746.0,17341,196018,293,35367.57142857143,661.0,-0.057925277410159785,6.0
2021-01-04,7753752.0,20006,196561,543,35009.5,662.1428571428571,-0.07058351714457596,6.0
2021-01-05,7810400.0,56648,197732,1171,35112.78571428572,676.6428571428571,-0.06207920792079215,6.0
2021-01-06,7873830.0,63430,198974,1242,36308.07142857143,696.7142857142857,-0.0460635696821517,6.0
2021-01-07,7961673.0,87843,200498,1524,38291.42857142857,749.4285714285714,0.024509325261204983,6.0
2021-01-08,8013708.0,52035,201460,962,40367.71428571428,783.7142857142857,0.09163267336583415,6.0
2021-01-09,8075998.0,62290,202631,1171,43585.142857142855,845.4285714285714,0.2237386269644334,6.0
2021-01-10,8105790.0,29792,203100,469,44393.21428571428,854.3571428571429,0.22840710691177984,6.0
2021-01-11,8131612.0,25822,203580,480,44769.92857142857,857.8571428571429,0.23369286081150487,6.0
2021-01-12,8195637.0,64025,204690,1110,45149.0,857.7857142857143,0.21523982999392838,6.0
2021-01-13,8256536.0,60899,205964,1274,45524.0,863.5,0.19220907297830367,6.0
2021-01-14,8324294.0,67758,207095,1131,46308.642857142855,867.5714285714286,0.19996048211815845,6.0
2021-01-15,8393492.0,69198,208246,1151,49493.857142857145,916.7857142857143,0.31492674930847264,6.0
2021-01-16,8455059.0,61567,209296,1050,52761.0,969.3571428571429,0.44850037357241984,6.0
2021-01-17,8488099.0,33040,209847,551,53882.357142857145,987.7857142857143,0.49438080829911396,6.0
2021-01-18,8511770.0,23671,210299,452,54144.142857142855,981.2857142857143,0.48198489751887824,6.0
2021-01-19,8573864.0,62094,211491,1192,54533.142857142855,982.7857142857143,0.45244378760688286,6.0
2021-01-20,8638249.0,64385,212831,1340,54601.357142857145,989.7857142857143,0.42064793930695116,6.0
2021-01-21,8697368.0,59119,214147,1316,52549.642857142855,974.9285714285714,0.30089592070148685,6.0
2021-01-22,8753920.0,56552,215243,1096,52872.28571428572,984.5,0.2561975938753191,6.0
2021-01-23,8816254.0,62334,216445,1202,52875.42857142857,986.7142857142857,0.16711726934775253,6.0
2021-01-24,8844577.0,28323,217037,592,52770.5,995.5,0.16520357829612906,6.0
2021-01-25,8871393.0,26816,217664,627,52841.5,1006.0,0.17268942547876764,6.0
2021-01-26,8933356.0,61963,218878,1214,52694.21428571428,1013.4285714285714,0.18144724789741024,6.0
2021-01-27,8996876.0,63520,220161,1283,52881.42857142857,1014.0714285714286,0.1743733973033336,6.0
2021-01-28,9058687.0,61811,221547,1386,52456.642857142855,1032.2857142857142,0.18985674296064542,6.0
2021-01-29,9118513.0,59826,222666,1119,51787.21428571428,1030.0,0.12349045578496293,6.0
2021-01-30,9176975.0,58462,223945,1279,51565.42857142857,1046.357142857143,0.07943408739223344,6.0
2021-01-31,9204731.0,27756,224504,559,51188.0,1046.9285714285713,0.059874177453177954,6.0
2021-02-01,9229322.0,24591,225099,595,51253.71428571428,1057.142857142857,0.0773038287960401,6.0
2021-02-02,9283418.0,54096,226309,1210,50682.42857142857,1058.4285714285713,0.07696780289265193,6.0
2021-02-03,9339420.0,56002,227563,1254,50083.642857142855,1052.2857142857142,0.06314498087609138,6.0
2021-02-04,9396293.0,56873,228795,1232,49923.21428571428,1046.2857142857142,0.07319217525093405,6.0
2021-02-05,9447165.0,50872,230034,1239,49517.5,1056.5,0.07313357034027425,6.0
2021-02-06,9497795.0,50630,231012,978,48681.5,1040.5,0.05450991747502539,6.0
2021-02-07,9524640.0,26845,231534,522,48575.92857142857,1035.5,0.04018081366147665,6.0
2021-02-08,9548079.0,23439,232170,636,48334.71428571428,1036.142857142857,0.029963078670832116,6.0
2021-02-09,9599565.0,51486,233520,1350,47586.357142857145,1045.857142857143,0.03199887228643926,6.0
2021-02-10,9659167.0,59602,234850,1330,47306.5,1049.2142857142858,0.034655208846939574,6.0
2021-02-11,9713909.0,54742,236201,1351,46801.57142857143,1046.7142857142858,0.013977304179352466,6.0
2021-02-12,9765455.0,51546,237489,1288,46210.142857142855,1058.7857142857142,0.027947295423023516,6.0
2021-02-13,9809754.0,44299,238532,1043,45198.5,1041.9285714285713,-0.004232370810294342,6.0
2021-02-14,9834513.0,24759,239245,713,44984.42857142857,1052.9285714285713,0.005731050010234018,6.0
2021-02-15,9866710.0,32197,239773,528,45527.71428571428,1048.142857142857,-0.008513513513513513,6.0
2021-02-16,9921981.0,55271,240940,1167,45611.642857142855,1045.0714285714287,-0.01261978674584946,6.0
2021-02-17,9978747.0,56766,242090,1150,45666.21428571428,1037.642857142857,-0.013915286451262528,6.0
2021-02-18,10030626.0,51879,243457,1367,45309.5,1047.2857142857142,0.0009557618787547789,6.0
2021-02-19,10081676.0,51050,244765,1308,45322.21428571428,1052.2142857142858,-0.004056520857278013,6.0
2021-02-20,10139148.0,57472,245977,1212,45810.92857142857,1068.9285714285713,0.02732202924418196,6.0
2021-02-21,10168174.0,29026,246504,527,45966.71428571428,1069.2857142857142,0.03262744016003305,6.0
2021-02-22,10195160.0,26986,247143,639,46220.07142857143,1069.5,0.03219357507238387,6.0
2021-02-23,10257875.0,62715,248529,1386,47022.142857142855,1072.0714285714287,0.02506488184674231,6.0
2021-02-24,10324463.0,66588,249957,1428,47521.142857142855,1079.0714285714287,0.02845666825515695,6.0
2021-02-25,10390461.0,65998,251498,1541,48325.142857142855,1092.642857142857,0.043878804422000726,6.0
2021-02-26,10455630.0,65169,252835,1337,49298.21428571428,1096.142857142857,0.035283006139108175,6.0
2021-02-27,10517232.0,61602,254221,1386,50534.142857142855,1120.642857142857,0.07554671968190861,6.0
2021-02-28,10551259.0,34027,254942,721,51196.142857142855,1121.2142857142858,0.06485313072383166,6.0
2021-03-01,10587001.0,35742,255720,778,51449.357142857145,1139.0714285714287,0.08675207850620158,6.0
2021-03-02,10646926.0,59925,257361,1641,51781.78571428572,1172.9285714285713,0.1223429704053036,6.0
2021-03-03,10718630.0,71704,259271,1910,52848.78571428572,1227.2142857142858,0.18269429338473198,6.0
2021-03-04,10793732.0,75102,260970,1699,54507.57142857143,1250.9285714285713,0.19444823352885007,6.0
2021-03-05,10869227.0,75495,262770,1800,56253.642857142855,1286.0714285714287,0.22225239291290477,6.0
2021-03-06,10938836.0,69609,264325,1555,57120.57142857143,1310.5714285714287,0.22606080855329122,6.0
2021-03-07,11019344.0,80508,265411,1086,60797.857142857145,1350.5,0.26299265197060795,6.0
2021-03-08,11051665.0,32321,266398,987,61178.92857142857,1375.357142857143,0.28598143324651043,6.0
2021-03-09,11122429.0,70764,268370,1972,61753.857142857145,1417.2142857142858,0.3219401692317942,6.0
2021-03-10,11202305.0,79876,270656,2286,62703.0,1478.5,0.37015952869530666,6.0
2021-03-11,11277717.0,75412,272889,2233,63375.42857142857,1527.9285714285713,0.39837876707851205,6.0
2021-03-12,11363380.0,85663,275105,2216,64839.28571428572,1590.7142857142858,0.4511924931578262,6.0
2021-03-13,11439558.0,76178,277102,1997,65880.42857142857,1634.357142857143,0.4584103512014788,6.0
2021-03-14,11483370.0,43812,278229,1127,66579.35714285714,1663.357142857143,0.48353188507358086,6.0
2021-03-15,11519609.0,36239,279286,1057,66614.85714285714,1683.2857142857142,0.47777011350097176,6.0
2021-03-16,11603535.0,83926,282127,2841,68329.21428571429,1769.0,0.5081907313805494,6.0
2021-03-17,11693838.0,90303,284775,2648,69657.71428571429,1821.7142857142858,0.48443047552528956,6.0
2021-03-18,11780820.0,86982,287499,2724,70506.28571428571,1894.9285714285713,0.5148175640952436,6.0
2021-03-19,11871390.0,90570,290314,2815,71583.07142857143,1967.4285714285713,0.5297972785337405,6.0
2021-03-20,11950459.0,79069,292752,2438,72258.78571428571,2030.5,0.5493241770220186,6.0
2021-03-21,11998233.0,47774,294042,1290,69920.64285714286,2045.0714285714287,0.5143068704712541,6.0
2021-03-22,12047526.0,49293,295425,1383,71132.92857142857,2073.3571428571427,0.5075045442742143,6.0
2021-03-23,12130019.0,82493,298676,3251,71970.71428571429,2164.714285714286,0.5274431732271558,6.0
2021-03-24,12220011.0,89992,300685,2009,72693.28571428571,2144.9285714285716,0.4507464128701871,6.0
2021-03-25,12320169.0,100158,303462,2777,74460.85714285714,2183.785714285714,0.4292459445561218,6.0
2021-03-26,12404414.0,84245,307112,3650,74359.57142857143,2286.214285714286,0.4372249663224068,6.0
2021-03-27,12490362.0,85948,310550,3438,75057.42857142857,2389.1428571428573,0.4618242209693633,6.0
2021-03-28,12534688.0,44326,312206,1656,75094.14285714286,2426.9285714285716,0.45905440803881997,6.0
2021-03-29,12573615.0,38927,313866,1660,75286.14285714286,2470.0,0.4673682423830943,6.0
2021-03-30,12658109.0,84494,317646,3780,75326.71428571429,2537.0714285714284,0.43418396188322694,6.0
2021-03-31,12748747.0,90638,321515,3869,75350.64285714286,2624.285714285714,0.44055834378920944,6.0
2021-04-01,12839844.0,91097,325284,3769,75644.57142857143,2698.9285714285716,0.4242903991857968,6.0
2021-04-02,12910082.0,70238,328206,2922,74192.28571428571,2706.5714285714284,0.3756898054022655,6.0
2021-04-03,12953597.0,43515,330193,1987,71652.71428571429,2674.3571428571427,0.31709290463291934,6.0
2021-04-04,12984956.0,31359,331433,1240,70480.21428571429,2670.785714285714,0.3059620690859557,6.0
2021-04-05,13013601.0,28645,332752,1319,69005.35714285714,2666.214285714286,0.28594067592241723,6.0
2021-04-06,13100580.0,86979,336947,4195,69325.78571428571,2733.6428571428573,0.2628192437141161,6.0
2021-04-07,13193205.0,92625,340776,3829,69513.85714285714,2863.6428571428573,0.3350760931099937,6.0
2021-04-08,13279857.0,86652,345025,4249,68549.14285714286,2968.785714285714,0.3594675040068034,6.0
2021-04-09,13373174.0,93317,348718,3693,69197.14285714286,2971.8571428571427,0.2999031461867715,6.0
2021-04-10,13445006.0,71832,351334,2616,68188.85714285714,2913.1428571428573,0.21932552021047594,6.0
2021-04-11,13482023.0,37017,353137,1803,67666.78571428571,2923.6428571428573,0.20466786355475763,6.0
2021-04-12,13517808.0,35785,354617,1480,67442.35714285714,2910.785714285714,0.1784557547715442,6.0
2021-04-13,13599994.0,82186,358425,3808,67277.5,2912.785714285714,0.14808975477913233,6.0
2021-04-14,13673507.0,73513,361884,3459,66054.28571428571,2883.5,0.09877517691888953,6.0
2021-04-15,13746681.0,73174,365444,3560,64774.07142857143,2868.5714285714284,0.06285563054121997,6.0
2021-04-16,13832455.0,85774,368749,3305,65883.78571428571,2895.9285714285716,0.06996199725535743,6.0
2021-04-17,13900091.0,67636,371678,2929,67606.71428571429,2963.214285714286,0.10800993563206121,6.0
2021-04-18,13943071.0,42980,373335,1657,68436.78571428571,2993.0,0.12064400524190316,6.0
2021-04-19,13973695.0,30624,374682,1347,68578.14285714286,2995.0,0.12331556246148898,6.0
2021-04-20,14043076.0,69381,378003,3321,67321.14285714286,2932.5714285714284,0.07277050508217699,6.0
2021-04-21,14122795.0,79719,381475,3472,66399.28571428571,2907.0714285714284,0.015165498490933012,6.0
2021-04-22,14167973.0,45178,383502,2027,63436.857142857145,2748.3571428571427,-0.07424873084233578,6.0
2021-04-23,14237078.0,69105,386416,2914,61707.42857142857,2692.714285714286,-0.09392876027496026,6.0
2021-04-24,14308215.0,71137,389492,3076,61657.78571428572,2725.5714285714284,-0.06438799529227159,6.0
2021-04-25,14340787.0,32572,390797,1305,61340.28571428572,2690.0,-0.07991497886687358,6.0
2021-04-26,14369423.0,28636,391936,1139,60829.642857142855,2665.6428571428573,-0.08421879217687901,6.0
2021-04-27,14441563.0,72140,395022,3086,60112.07142857143,2614.0714285714284,-0.10255278452144488,6.0
2021-04-28,14521289.0,79726,398185,3163,60555.857142857145,2592.9285714285716,-0.10077039312343626,6.0
2021-04-29,14590678.0,69389,401186,3001,60285.5,2553.0,-0.11000996015936251,6.0
2021-04-30,14659011.0,68333,403781,2595,59039.71428571428,2502.285714285714,-0.13592975359494863,6.0
2021-05-01,14725975.0,66964,406437,2656,58991.71428571428,2482.785714285714,-0.16213089068337957,6.0
2021-05-02,14754910.0,28935,407639,1202,57988.5,2450.285714285714,-0.18132786024533437,6.0
2021-05-03,14779529.0,24619,408622,983,57559.57142857143,2424.285714285714,-0.19055568805151446,6.0
2021-05-04,14856888.0,77359,411588,2966,58129.42857142857,2398.9285714285716,-0.18197096648480116,6.0
2021-05-05,14930183.0,73295,414399,2811,57670.57142857143,2351.714285714286,-0.19103663480675195,6.0
2021-05-06,15003563.0,73380,416949,2550,59685.0,2389.0714285714284,-0.13072744756607843,6.0
2021-05-07,15082449.0,78886,419114,2165,60383.642857142855,2335.5714285714284,-0.13263303093002288,6.0
2021-05-08,15145879.0,63430,421316,2202,59833.142857142855,2273.1428571428573,-0.16599402484406928,6.0
2021-05-09,15184790.0,38911,422340,1024,60285.92857142857,2253.0714285714284,-0.16242697822623478,6.0
2021-05-10,15209990.0,25200,423229,889,60040.5,2235.214285714286,-0.16147270827192586,6.0
2021-05-11,15282705.0,72715,425540,2311,60081.57142857143,2179.8571428571427,-0.16610651146268823,6.0
2021-05-12,15359397.0,76692,428034,2494,59864.857142857145,2132.0714285714284,-0.17773615051926953,6.0
2021-05-13,15433989.0,74592,430417,2383,60236.5,2087.9285714285716,-0.18216663868837776,6.0
2021-05-14,15519525.0,85536,432628,2211,61465.28571428572,2060.5,-0.17655286595113037,6.0
2021-05-15,15586534.0,67009,434715,2087,61468.5,2019.857142857143,-0.18645530653931353,6.0
2021-05-16,15627475.0,40941,435751,1036,62326.07142857143,2008.0,-0.18050373134328357,6.0
2021-05-17,15657391.0,29916,436537,786,62704.42857142857,1993.9285714285713,-0.17751915144372424,6.0
2021-05-18,15732836.0,75445,439050,2513,62567.71428571428,1961.5714285714287,-0.18231353282715498,6.0
2021-05-19,15812055.0,79219,441691,2641,62990.857142857145,1949.4285714285713,-0.17106062446847292,6.0
2021-05-20,15894094.0,82039,444094,2403,63609.357142857145,1938.9285714285713,-0.18841749633748917,6.0
2021-05-21,15970949.0,76855,446309,2215,63464.28571428572,1942.5,-0.16829775521438614,6.0
2021-05-22,16047439.0,76490,448208,1899,64397.142857142855,1920.857142857143,-0.15497737556561092,6.0
2021-05-23,16083258.0,35819,449068,860,64176.28571428572,1909.142857142857,-0.1526487651776939,6.0
2021-05-24,16120756.0,37498,449858,790,65054.71428571428,1902.0714285714287,-0.14904291694628188,6.0
2021-05-25,16194209.0,73453,452031,2173,65107.42857142857,1892.2142857142858,-0.1319549118552984,6.0
2021-05-26,16274695.0,80486,454429,2398,65378.42857142857,1885.357142857143,-0.11571576937250823,6.0
2021-05-27,16342162.0,67467,456674,2245,64869.5,1875.5,-0.10174130204235235,6.0
2021-05-28,16391930.0,49768,459045,2371,62314.642857142855,1886.9285714285713,-0.08423752903248176,6.0
2021-05-29,16471600.0,79670,461057,2012,63219.0,1881.5714285714287,-0.06846311620340897,6.0
2021-05-30,16515120.0,43520,461931,874,63403.21428571428,1870.0,-0.06872509960159362,6.0
2021-05-31,16545554.0,30434,462791,860,63440.21428571428,1875.2857142857142,-0.059502059824467116,6.0
2021-06-01,16624480.0,78926,465199,2408,63688.857142857145,1867.7857142857142,-0.04781152137499098,6.0
2021-06-02,16720081.0,95601,467706,2507,64859.0,1858.2142857142858,-0.046790268210464524,6.0
2021-06-03,16803472.0,83391,469388,1682,64955.57142857143,1806.7142857142858,-0.06818935347209423,6.0
2021-06-04,16841408.0,37936,470842,1454,62175.642857142855,1752.357142857143,-0.09788564074278358,6.0
2021-06-05,16907425.0,66017,472531,1689,61427.57142857143,1737.357142857143,-0.09553026922504834,6.0
2021-06-06,16947062.0,39637,473404,873,61700.28571428572,1738.2857142857142,-0.08949416342412453,6.0
2021-06-07,16984218.0,37156,474414,1010,61675.857142857145,1754.0,-0.07784745953659548,6.0
2021-06-08,17037129.0,52911,476792,2378,60208.57142857143,1768.642857142857,-0.06530519799177084,6.0
2021-06-09,17122877.0,85748,479515,2723,60584.42857142857,1791.857142857143,-0.04959272589505588,6.0
2021-06-10,17210969.0,88092,482019,2504,62057.642857142855,1810.357142857143,-0.03473359485089689,6.0
2021-06-11,17296118.0,85149,484235,2216,64584.857142857145,1799.2857142857142,-0.046447363440208944,6.0
2021-06-12,17374818.0,78700,486272,2037,64515.57142857143,1801.0714285714287,-0.042783387745805174,6.0
2021-06-13,17412766.0,37948,487401,1129,64117.57142857143,1819.2857142857142,-0.0271199388846448,6.0
2021-06-14,17452612.0,39846,488228,827,64789.857142857145,1816.9285714285713,-0.03111906757065592,6.0
2021-06-15,17533221.0,80609,490696,2468,64910.07142857143,1821.2142857142858,-0.024934031894145024,6.0
2021-06-16,17628588.0,95367,493693,2997,64893.357142857145,1856.2142857142858,-0.0010763021333845858,6.0
2021-06-17,17702630.0,74042,496004,2311,64225.57142857143,1901.142857142857,0.052265359373764475,6.0
2021-06-18,17801462.0,98832,498499,2495,68575.28571428571,1975.5,0.1273386866669384,6.0
2021-06-19,17883750.0,82288,500800,2301,69737.5,2019.2142857142858,0.16223327714508903,6.0
2021-06-20,17927928.0,44178,501825,1025,70061.85714285714,2030.0714285714287,0.16785831689677855,6.0
2021-06-21,17966831.0,38903,502586,761,70186.64285714286,2012.2857142857142,0.1472552532985828,6.0
2021-06-22,18054653.0,87822,504717,2131,72680.28571428571,1994.642857142857,0.1277815920197084,6.0
2021-06-23,18169881.0,115228,507109,2392,74786.0,1971.0,0.09997608227696721,6.0
2021-06-24,18243483.0,73602,509141,2032,73751.0,1937.2857142857142,0.07011244821463794,6.0
2021-06-25,18322760.0,79277,511142,2001,73331.57142857143,1921.9285714285713,0.06816196903533146,6.0
2021-06-26,18386894.0,64134,512735,1593,72291.14285714286,1890.2142857142858,0.049494348602022585,6.0
2021-06-27,18420598.0,33704,513474,739,71988.0,1862.357142857143,0.02367491166077744,6.0
2021-06-28,18448402.0,27804,514092,618,71127.85714285714,1847.4285714285713,0.016786570743405275,6.0
2021-06-29,18513305.0,64903,515985,1893,70006.0,1806.357142857143,-0.008157822488920283,6.0
2021-06-30,18557141.0,43836,518066,2081,66325.21428571429,1740.9285714285713,-0.06210797706545589,6.0
2021-07-01,18622304.0,65163,520095,2029,65691.0,1720.7857142857142,-0.0948677487225729,6.0
2021-07-02,18687469.0,65165,521952,1857,63286.21428571428,1675.2142857142858,-0.15200491738077157,6.0
2021-07-03,18742025.0,54556,523587,1635,61305.357142857145,1627.642857142857,-0.19392267147759035,6.0
2021-07-04,18769808.0,27783,524417,830,60134.28571428572,1613.7142857142858,-0.20509482424967454,6.0
2021-07-05,18792511.0,22703,525112,695,58977.142857142855,1609.0,-0.20041175635382646,6.0
2021-07-06,18855015.0,62504,526892,1780,57168.71428571428,1583.9285714285713,-0.2059086839749329,6.0
2021-07-07,18909037.0,54022,528540,1648,52796.857142857145,1530.7857142857142,-0.2233456548525042,6.0
2021-07-08,18962762.0,53725,530179,1639,51377.07142857143,1502.7142857142858,-0.22431974043212147,6.0
2021-07-09,19020499.0,57737,531688,1509,49838.5,1467.5714285714287,-0.2364068829672575,6.0
2021-07-10,19069003.0,48504,532893,1205,48722.07142857143,1439.857142857143,-0.23825718928315007,6.0
2021-07-11,19089940.0,20937,533488,595,47810.142857142855,1429.5714285714287,-0.2323859931730142,6.0
2021-07-12,19106971.0,17031,534233,745,47040.642857142855,1438.642857142857,-0.22127281163006493,6.0
2021-07-13,19151993.0,45022,535838,1605,45620.57142857143,1418.0714285714287,-0.21495511882636714,6.0
2021-07-14,19209729.0,57736,537394,1556,46613.42857142857,1380.5714285714287,-0.20699134287941565,6.0
2021-07-15,19262518.0,52789,538942,1548,45729.57142857143,1346.2142857142858,-0.2176746502843385,6.0
2021-07-16,19308109.0,45591,540398,1456,44331.42857142857,1317.5714285714287,-0.21349081141005413,6.0
2021-07-17,19342448.0,34339,541266,868,42887.357142857145,1262.7857142857142,-0.2241628998990653,6.0
2021-07-18,19376574.0,34126,542214,948,43340.42857142857,1271.2142857142858,-0.2122432719546742,6.0
2021-07-19,19391845.0,15271,542756,542,42809.57142857143,1260.2857142857142,-0.21672733729912105,6.0
2021-07-20,19419437.0,27592,544180,1424,40315.857142857145,1234.857142857143,-0.22038331454340468,6.0
2021-07-21,19473954.0,54517,545604,1424,40351.21428571428,1218.857142857143,-0.20377023937287103,6.0
2021-07-22,19523711.0,49757,547016,1412,40067.78571428572,1202.642857142857,-0.1996862819659664,6.0
2021-07-23,19632443.0,108732,548340,1324,43710.28571428572,1189.4285714285713,-0.18952594178915616,6.0
2021-07-24,19670534.0,38091,549448,1108,42966.5,1182.5,-0.17873797003671002,6.0
2021-07-25,19688663.0,18129,549924,476,42765.92857142857,1174.0,-0.1787748575996803,6.0
2021-07-26,19707662.0,18999,550502,578,42906.5,1162.0714285714287,-0.19224467504096113,6.0
2021-07-27,19749073.0,41411,551835,1333,42648.57142857143,1142.642857142857,-0.19422757265904406,6.0
2021-07-28,19797086.0,48013,553179,1344,41954.07142857143,1127.5,-0.18330918874172192,6.0
2021-07-29,19839369.0,42283,554497,1318,41203.642857142855,1111.0714285714287,-0.17466970870695597,6.0
2021-07-30,19880273.0,40904,555460,963,40868.857142857145,1075.857142857143,-0.18345440745961186,6.0
